Date,Port,ticker,shares
02/02/2026,short_positions,MTSI,-1991
02/02/2026,short_positions,CABO,-332
02/02/2026,short_positions,EVRG,-9878
02/02/2026,short_positions,AAON,-1007
02/02/2026,short_positions,PFGC,-570
02/02/2026,short_positions,IEX,-2751
02/02/2026,short_positions,SMR,-25765
02/02/2026,short_positions,LNC,-7388
02/02/2026,short_positions,ORCL,-423
02/02/2026,short_positions,SMCI,-10568
02/02/2026,short_positions,BXP,-9470
02/02/2026,short_positions,CMCO,-2326
02/02/2026,short_positions,STE,-1157
02/02/2026,short_positions,USLM,-241
02/02/2026,short_positions,BOX,-2332
02/02/2026,short_positions,RHP,-2048
02/02/2026,short_positions,UVSP,-3644
02/02/2026,short_positions,OTTR,-138
02/02/2026,short_positions,BZH,-990
02/02/2026,short_positions,XENE,-749
02/02/2026,short_positions,BANR,-1342
02/02/2026,short_positions,MKL,-272
02/02/2026,short_positions,GLDD,-4817
02/02/2026,short_positions,SRRK,-675
02/02/2026,short_positions,FFBC,-2888
02/02/2026,short_positions,GT,-8987
02/02/2026,short_positions,WSM,-1973
02/02/2026,short_positions,CLSK,-1136
02/02/2026,short_positions,POWI,-380
02/02/2026,short_positions,NHI,-992
02/02/2026,short_positions,WU,-256
02/02/2026,short_positions,ANET,-1996
02/02/2026,short_positions,CVS,-4990
02/02/2026,short_positions,CNS,-13
02/02/2026,short_positions,SNPS,-617
02/02/2026,short_positions,VSEC,-3
02/02/2026,short_positions,APLD,-3298
02/02/2026,short_positions,MQ,-6522
02/02/2026,short_positions,MIR,-2866
02/02/2026,short_positions,TCBK,-536
02/02/2026,short_positions,LPLA,-1037
02/02/2026,short_positions,BG,-4409
02/02/2026,short_positions,PLTR,-3496
02/02/2026,short_positions,AWI,-743
02/02/2026,short_positions,TECH,-2131
02/02/2026,short_positions,XEL,-2893
02/02/2026,short_positions,RLI,-33
02/02/2026,short_positions,PGEN,-18468
02/02/2026,short_positions,BLX,-7701
02/02/2026,short_positions,ASGN,-6967
02/02/2026,short_positions,RNG,-1818
02/02/2026,short_positions,EQIX,-623
02/02/2026,short_positions,LYFT,-193
02/02/2026,short_positions,UGI,-6354
02/02/2026,short_positions,TRTX,-8436
02/02/2026,short_positions,OSW,-3960
02/02/2026,short_positions,W,-1191
02/02/2026,short_positions,NPO,-266
02/02/2026,short_positions,V,-598
02/02/2026,short_positions,PNC,-777
02/02/2026,short_positions,SMG,-4279
02/02/2026,short_positions,TMDX,-2
02/02/2026,short_positions,PRGO,-1889
02/02/2026,short_positions,WIX,-5
02/02/2026,short_positions,WMS,-218
02/02/2026,short_positions,UAA,-1705
02/02/2026,short_positions,JBGS,-2858
02/02/2026,short_positions,BOOT,-559
02/02/2026,short_positions,YUMC,-25
02/02/2026,short_positions,RXRX,-2146
02/02/2026,short_positions,CDW,-472
02/02/2026,short_positions,NWL,-531
02/02/2026,short_positions,IONQ,-2318
02/02/2026,short_positions,AI,-1023
02/02/2026,short_positions,VRNS,-7055
02/02/2026,short_positions,STRA,-579
02/02/2026,short_positions,RH,-912
02/02/2026,short_positions,GGG,-1259
02/02/2026,short_positions,OKTA,-4593
02/02/2026,short_positions,NRIM,-5548
02/02/2026,short_positions,PSTG,-601
02/02/2026,short_positions,DAL,-2049
02/02/2026,short_positions,VMI,-209
02/02/2026,short_positions,PAHC,-1694
02/02/2026,short_positions,VRRM,-5233
02/02/2026,short_positions,CELC,-149
02/02/2026,short_positions,UBER,-1243
02/02/2026,short_positions,KURA,-9969
02/02/2026,short_positions,BURL,-1155
02/02/2026,short_positions,HTO,-4199
02/02/2026,short_positions,NTB,-1384
02/02/2026,short_positions,HRI,-946
02/02/2026,short_positions,MSEX,-2526
02/02/2026,short_positions,EYPT,-8519
02/02/2026,short_positions,OWL,-7140
02/02/2026,short_positions,SDRL,-9697
02/02/2026,short_positions,PCVX,-1464
02/02/2026,short_positions,AMCR,-8026
02/02/2026,short_positions,SBCF,-288
02/02/2026,short_positions,IRDM,-3138
02/02/2026,short_positions,HWKN,-908
02/02/2026,short_positions,ABR,-90
02/02/2026,short_positions,OC,-535
02/02/2026,short_positions,HSY,-1218
02/02/2026,short_positions,CEG,-1383
02/02/2026,short_positions,JBSS,-563
02/02/2026,short_positions,VMC,-269
02/02/2026,short_positions,WTTR,-7247
02/02/2026,short_positions,EFSC,-1765
02/02/2026,short_positions,PPG,-1132
02/02/2026,short_positions,TREE,-2821
02/02/2026,short_positions,GSM,-13209
02/02/2026,short_positions,SPSC,-2690
02/02/2026,short_positions,EXP,-417
02/02/2026,short_positions,MDGL,-357
02/02/2026,short_positions,PH,-463
02/02/2026,short_positions,OLLI,-1578
02/02/2026,short_positions,WTS,-839
02/02/2026,short_positions,CNA,-427
02/02/2026,short_positions,KN,-10828
02/02/2026,short_positions,BLD,-25
02/02/2026,short_positions,LCID,-4402
02/02/2026,short_positions,VST,-19
02/02/2026,short_positions,NEU,-4
02/02/2026,short_positions,ACHR,-2320
02/02/2026,short_positions,AAP,-1334
02/02/2026,short_positions,SIGI,-523
02/02/2026,short_positions,EMR,-808
02/02/2026,short_positions,ETN,-467
02/02/2026,short_positions,CDNS,-981
02/02/2026,short_positions,TARS,-1911
02/02/2026,short_positions,ORA,-695
02/02/2026,short_positions,RPRX,-1816
02/02/2026,short_positions,FPI,-77
02/02/2026,short_positions,CVCO,-396
02/02/2026,short_positions,CRDO,-1586
02/02/2026,short_positions,STEP,-185
02/02/2026,short_positions,FCBC,-60
02/02/2026,short_positions,RNST,-2319
02/02/2026,short_positions,ECL,-88
02/02/2026,short_positions,DRI,-932
02/02/2026,short_positions,PZZA,-12
02/02/2026,short_positions,DPZ,-648
02/02/2026,short_positions,NCLH,-9562
02/02/2026,short_positions,CSTM,-7354
02/02/2026,short_positions,WHR,-24
02/02/2026,short_positions,ARE,-1594
02/02/2026,short_positions,HLI,-2836
02/02/2026,short_positions,DOC,-20555
02/02/2026,short_positions,VIAV,-13936
02/02/2026,short_positions,SUPN,-1924
02/02/2026,short_positions,FSS,-2400
02/02/2026,short_positions,COF,-1022
02/02/2026,short_positions,BEAM,-7589
02/02/2026,short_positions,IDA,-640
02/02/2026,short_positions,WRBY,-47
02/02/2026,short_positions,SHBI,-12048
02/02/2026,short_positions,SKY,-1547
02/02/2026,short_positions,BBW,-13
02/02/2026,short_positions,WRB,-3173
02/02/2026,short_positions,HON,-1944
02/02/2026,short_positions,NUVL,-4
02/02/2026,short_positions,LNTH,-921
02/02/2026,short_positions,GEO,-7732
02/02/2026,short_positions,MCK,-385
02/02/2026,short_positions,MNRO,-5584
02/02/2026,short_positions,RGR,-17
02/02/2026,short_positions,LCII,-16
02/02/2026,short_positions,OKE,-377
02/02/2026,short_positions,SG,-131
02/02/2026,short_positions,LOPE,-777
02/02/2026,short_positions,WAT,-226
02/02/2026,short_positions,KE,-1613
02/02/2026,short_positions,ULTA,-562
02/02/2026,short_positions,ASO,-48
02/02/2026,short_positions,AMC,-3332
02/02/2026,short_positions,TNK,-1590
02/02/2026,short_positions,CNR,-972
